nom;Lien vers la source;Discipline;Date de naissance;Pays;Âge;Fonction;Taille (en cm);Genre;Site de compétition;Latitude;Longitude;Nombre de compétitions;Date de début;Date de fin;Jours de compétitions;Médailles d'or;Médailles d'argent;Médailles de bronze;Record
RANGEL COSTA Vinicius;https://olympics.com/fr/paris-2024/athlete/vinicius-rangel-costa_1953503;Cyclisme sur route;26/05/01;Brésil;23;Athlète;;Homme;Trocadéro;48.85972558;2.29221884;1;03/08/24;03/08/24;1;0;0;0;non
RANGHIERI Alex;https://olympics.com/fr/paris-2024/athlete/alex-ranghieri_1921950;Volleyball de plage;18/06/87;Italie;37;Athlète;198;Homme;Stade Tour Eiffel;48.85613;2.2978;3;28/07/24;02/08/24;3;0;0;0;non
RANI Annu;https://olympics.com/fr/paris-2024/athlete/annu-rani_1544485;Athlétisme;29/08/92;Inde;32;Athlète;162;Femme;Stade de France;48.924475;2.360127;1;07/08/24;07/08/24;1;0;0;0;non
RANKIREDDY Satwiksairaj;https://olympics.com/fr/paris-2024/athlete/satwiksairaj-rankireddy_1539123;Badminton;13/08/00;Inde;24;Athlète;184;Homme;Arena Porte de la Chapelle;48.8997292;2.3605141;3;27/07/24;01/08/24;4;0;0;0;non
RANTES Marin;https://olympics.com/fr/paris-2024/athlete/marin-rantes_1894361;Cyclisme BMX Freestyle;09/08/95;Croatie;29;Athlète;;Homme;La Concorde 2;48.86504456;2.32119516;1;30/07/24;30/07/24;1;0;0;0;non
RANVIER Pauline;https://olympics.com/fr/paris-2024/athlete/pauline-ranvier_1916207;Escrime;14/04/94;France;30;Athlète;;Femme;Grand Palais;48.86616355;2.3125474;5;28/07/24;01/08/24;2;0;0;0;non
RAONIC Milos;https://olympics.com/fr/paris-2024/athlete/milos-raonic_1972634;Tennis;27/12/90;Canada;33;Athlète;196;Homme;Stade Roland Garros;48.845968;2.253522;2;28/07/24;29/07/24;2;0;0;0;non
RAPOSO RUIZ de los LLANOS Valentina;https://olympics.com/fr/paris-2024/athlete/valentina-raposo-ruiz-de-los-llanos_1538294;Hockey;28/01/03;Argentine;21;Athlète;;Femme;Stade Yves-du-Manoir;48.92934371;2.24777122;8;27/07/24;09/08/24;8;0;0;1;non
RAPSYS Danas;https://olympics.com/fr/paris-2024/athlete/danas-rapsys_1949673;Natation;21/05/95;Lituanie;29;Athlète;;Homme;Paris La Défense Arena;48.8954;2.2294;6;27/07/24;30/07/24;4;0;0;0;non
RASAKU Kaminieli;https://olympics.com/fr/paris-2024/athlete/kaminieli-rasaku_1908841;Rugby à sept;12/07/99;Fidji;25;Athlète;177;Homme;Stade de France;48.924475;2.360127;6;24/07/24;27/07/24;3;0;1;0;non
RASHITOV Ulugbek;https://olympics.com/fr/paris-2024/athlete/ulugbek-rashitov_1887714;Taekwondo;23/03/02;Ouzbékistan;22;Athlète;;Homme;Grand Palais;48.86616355;2.3125474;4;08/08/24;08/08/24;1;1;0;0;non
RASHNONEZHAD Mohammad;https://olympics.com/fr/paris-2024/athlete/mohammad-rashnonezhad_1894572;Judo;03/04/96;Équipe olympique des réfugiés;28;Athlète;;Homme;Arena Champ de Mars;48.8531;2.30252;2;28/07/24;03/08/24;2;0;0;0;non
RASIR Justine;https://olympics.com/fr/paris-2024/athlete/justine-rasir_1903233;Hockey;04/12/01;Belgique;22;Athlète;;Femme;Stade Yves-du-Manoir;48.92934371;2.24777122;8;28/07/24;09/08/24;8;0;0;0;non
RASMANE Agate;https://olympics.com/fr/paris-2024/athlete/agate-rasmane_1948037;Tir;22/08/97;Lettonie;27;Athlète;;Femme;Centre national de tir de Châteauroux;46.8157;1.7582;4;27/07/24;02/08/24;3;0;0;0;non
RASMUSSEN Anders Skaarup;https://olympics.com/fr/paris-2024/athlete/anders-skaarup-rasmussen_1888999;Badminton;15/02/89;Danemark;35;Athlète;189;Homme;Arena Porte de la Chapelle;48.8997292;2.3605141;7;27/07/24;04/08/24;7;0;0;0;non
RASMUSSEN Hedvig;https://olympics.com/fr/paris-2024/athlete/hedvig-rasmussen_1892489;Aviron;22/12/93;Danemark;30;Athlète;;Femme;Stade nautique de Vaires-sur-Marne;48.8623;2.6348;4;28/07/24;02/08/24;4;0;0;0;non
RASO Hayley;https://olympics.com/fr/paris-2024/athlete/hayley-raso_1941475;Football;05/09/94;Australie;30;Athlète;161;Femme;multisite;;;3;25/07/24;31/07/24;3;0;0;0;non
RASOANAIVO RAZAFY Aina Laura;https://olympics.com/fr/paris-2024/athlete/aina-laura-rasoanaivo-razafy_1928906;Judo;24/01/04;Madagascar;20;Athlète;;Femme;Arena Champ de Mars;48.8531;2.30252;1;31/07/24;31/07/24;1;0;0;0;non
RASOVIC Strahinja;https://olympics.com/fr/paris-2024/athlete/strahinja-rasovic_1956459;Water-polo;09/03/92;Serbie;32;Athlète;189;Homme;multisite;;;8;28/07/24;11/08/24;8;1;0;0;non
RASOVIC Viktor;https://olympics.com/fr/paris-2024/athlete/viktor-rasovic_1956457;Water-polo;13/08/93;Serbie;31;Athlète;190;Homme;multisite;;;8;28/07/24;11/08/24;8;1;0;0;non
RASOVSZKY Kristof;https://olympics.com/fr/paris-2024/athlete/kristof-rasovszky_1909030;Natation, marathon;27/03/97;Hongrie;27;Athlète;;Homme;Pont Alexandre III;48.8637;2.3134;1;09/08/24;09/08/24;1;1;0;0;non
RASPO Tiziana;https://olympics.com/fr/paris-2024/athlete/tiziana-raspo_1906406;Water-polo;03/10/05;France;18;Athlète;178;Femme;Centre Aquatique;48.923723;2.35578;4;27/07/24;04/08/24;4;0;0;0;non
RASSADIN Viktor;https://olympics.com/fr/paris-2024/athlete/viktor-rassadin_1914866;Lutte;07/11/93;Tadjikistan;30;Athlète;;Homme;Arena Champ de Mars;48.8531;2.30252;4;09/08/24;10/08/24;2;0;0;0;non
RATCLIFFE Stephanie;https://olympics.com/fr/paris-2024/athlete/stephanie-ratcliffe_1939858;Athlétisme;29/12/00;Australie;23;Athlète;179;Femme;Stade de France;48.924475;2.360127;1;04/08/24;04/08/24;1;0;0;0;non
RATHWELL Regan;https://olympics.com/fr/paris-2024/athlete/regan-rathwell_4031141;Natation;11/02/04;Canada;20;Athlète;;Femme;Paris La Défense Arena;48.8954;2.2294;1;01/08/24;01/08/24;1;0;0;0;non
RATULU Viliame;https://olympics.com/fr/paris-2024/athlete/viliame-ratulu_1562117;Voile;10/03/00;Fidji;24;Athlète;;Homme;Marina de Marseille;43.2661;5.3678;8;01/08/24;05/08/24;5;0;0;0;non
RATZKE Roberta Silva;https://olympics.com/fr/paris-2024/athlete/roberta-silva-ratzke_1964169;Volleyball;28/04/90;Brésil;34;Athlète;185;Femme;Arena Paris Sud 1;48.832968;2.2840069;6;29/07/24;10/08/24;6;0;0;1;non
RAU Josef Patrick;https://olympics.com/fr/paris-2024/athlete/josef-patrick-rau_1955472;Lutte;17/03/91;États-Unis d'Amérique;33;Athlète;;Homme;Arena Champ de Mars;48.8531;2.30252;2;06/08/24;07/08/24;2;0;0;0;non
RAUCH Felicitas;https://olympics.com/fr/paris-2024/athlete/felicitas-rauch_1880571;Football;30/04/96;Allemagne;28;Athlète;170;Femme;multisite;;;5;28/07/24;09/08/24;5;0;0;1;non
RAUPELYTE Aine;https://olympics.com/fr/paris-2024/athlete/aine-raupelyte_1951035;Volleyball de plage;28/07/00;Lituanie;24;Athlète;197;Femme;Stade Tour Eiffel;48.85613;2.2978;3;28/07/24;02/08/24;3;0;0;0;non
RAVERA SCARAMOZZINO Elodie;https://olympics.com/fr/paris-2024/athlete/elodie-ravera-scaramozzino_1558333;Aviron;19/09/95;France;29;Athlète;;Femme;Stade nautique de Vaires-sur-Marne;48.8623;2.6348;3;27/07/24;01/08/24;3;0;0;0;non
RAVET Cyrian;https://olympics.com/fr/paris-2024/athlete/cyrian-ravet_1893274;Taekwondo;05/09/02;France;22;Athlète;;Homme;Grand Palais;48.86616355;2.3125474;4;07/08/24;07/08/24;1;0;0;1;non
RAVNIKAR Ziga;https://olympics.com/fr/paris-2024/athlete/ziga-ravnikar_1981585;Tir à l'arc;25/12/99;Slovénie;24;Athlète;;Homme;Invalides;48.85704803;2.312835932;3;25/07/24;01/08/24;2;0;0;0;non
RAVUTAUMADA Selesitino;https://olympics.com/fr/paris-2024/athlete/selesitino-ravutaumada_2484588;Rugby à sept;17/01/00;Fidji;24;Athlète;183;Homme;Stade de France;48.924475;2.360127;6;24/07/24;27/07/24;3;0;1;0;non
RAYE Abigail;https://olympics.com/fr/paris-2024/athlete/abigail-raye_1903234;Hockey;17/05/91;Belgique;33;Athlète;;Femme;Stade Yves-du-Manoir;48.92934371;2.24777122;3;02/08/24;09/08/24;3;0;0;0;non
RAYET Teo;https://olympics.com/fr/paris-2024/athlete/teo-rayet_1558334;Aviron;12/12/99;France;24;Athlète;;Homme;Stade nautique de Vaires-sur-Marne;48.8623;2.6348;3;28/07/24;01/08/24;3;0;0;0;non
RAYGUN;https://olympics.com/fr/paris-2024/athlete/-raygun_1940107;Breaking;02/09/87;Australie;37;Athlète;;Femme;La Concorde 1;48.86640642;2.32119515;3;09/08/24;09/08/24;1;0;0;0;non
RAZ Lihie;https://olympics.com/fr/paris-2024/athlete/lihie-raz_1908219;Gymnastique artistique;14/09/03;Israël;21;Athlète;;Femme;;;;0;;;0;0;0;0;non
RAZIKI Assia;https://olympics.com/fr/paris-2024/athlete/assia-raziki_1556677;Athlétisme;04/10/96;Maroc;27;Athlète;175;Femme;Stade de France;48.924475;2.360127;1;02/08/24;02/08/24;1;0;0;0;non
RAZZETTI Alberto;https://olympics.com/fr/paris-2024/athlete/alberto-razzetti_1925637;Natation;02/06/99;Italie;25;Athlète;;Homme;Paris La Défense Arena;48.8954;2.2294;8;28/07/24;02/08/24;5;0;0;0;non
RE Davide;https://olympics.com/fr/paris-2024/athlete/davide-re_1552177;Athlétisme;16/03/93;Italie;31;Athlète;183;Homme;Stade de France;48.924475;2.360127;2;04/08/24;05/08/24;2;0;0;0;non
READ Brad;https://olympics.com/fr/paris-2024/athlete/brad-read_1926495;Hockey;04/02/95;Nouvelle-Zélande;29;Athlète;;Homme;Stade Yves-du-Manoir;48.92934371;2.24777122;1;02/08/24;02/08/24;1;0;0;0;non
REAIS William;https://olympics.com/fr/paris-2024/athlete/william-reais_1977788;Athlétisme;04/05/99;Suisse;25;Athlète;183;Homme;Stade de France;48.924475;2.360127;2;05/08/24;06/08/24;2;0;0;0;non
REARDON Samuel;https://olympics.com/fr/paris-2024/athlete/samuel-reardon_1956853;Athlétisme;30/10/03;Grande-Bretagne;20;Athlète;;Homme;Stade de France;48.924475;2.360127;3;02/08/24;09/08/24;3;0;0;2;non
REASCO VALDEZ Genesis Rosangela;https://olympics.com/fr/paris-2024/athlete/genesis-rosangela-reasco-valdez_1960221;Lutte;18/07/98;Équateur;26;Athlète;;Femme;Arena Champ de Mars;48.8531;2.30252;3;10/08/24;11/08/24;2;0;0;0;non
REATH Duop;https://olympics.com/fr/paris-2024/athlete/duop-reath_1940020;Basketball;26/06/96;Australie;28;Athlète;211;Homme;multisite;;;4;27/07/24;06/08/24;4;0;0;0;non
REATH Yual;https://olympics.com/fr/paris-2024/athlete/yual-reath_1939872;Athlétisme;18/05/00;Australie;24;Athlète;185;Homme;Stade de France;48.924475;2.360127;1;07/08/24;07/08/24;1;0;0;0;non
REBAGLIATI Chiara;https://olympics.com/fr/paris-2024/athlete/chiara-rebagliati_1915461;Tir à l'arc;23/01/97;Italie;27;Athlète;;Femme;Invalides;48.85704803;2.312835932;6;25/07/24;02/08/24;3;0;0;0;non
REBBADJ Rayan;https://olympics.com/fr/paris-2024/athlete/rayan-rebbadj_1879683;Rugby à sept;15/08/99;France;25;Athlète;186;Homme;Stade de France;48.924475;2.360127;6;24/07/24;27/07/24;3;1;0;0;non
REBELO Camila;https://olympics.com/fr/paris-2024/athlete/camila-rebelo_1949652;Natation;03/02/03;Portugal;21;Athlète;;Femme;Paris La Défense Arena;48.8954;2.2294;1;01/08/24;01/08/24;1;0;0;0;non
RECASENS Marc;https://olympics.com/fr/paris-2024/athlete/marc-recasens_1934323;Hockey;13/09/99;Espagne;25;Athlète;;Homme;Stade Yves-du-Manoir;48.92934371;2.24777122;8;27/07/24;08/08/24;8;0;0;0;non
RECBER Hakan;https://olympics.com/fr/paris-2024/athlete/hakan-recber_1566727;Taekwondo;17/08/99;Türkiye;25;Athlète;;Homme;Grand Palais;48.86616355;2.3125474;3;08/08/24;08/08/24;1;0;0;0;non
RECKFORD Molly;https://olympics.com/fr/paris-2024/athlete/molly-reckford_1944612;Aviron;09/10/92;États-Unis d'Amérique;31;Athlète;;Femme;Stade nautique de Vaires-sur-Marne;48.8623;2.6348;3;28/07/24;02/08/24;3;0;0;0;non
RECSEI Rita;https://olympics.com/fr/paris-2024/athlete/rita-recsei_1927675;Athlétisme;30/01/96;Hongrie;28;Athlète;168;Femme;Trocadéro;48.85972558;2.29221884;1;01/08/24;01/08/24;1;0;0;0;non
REDGRAVE Sam;https://olympics.com/fr/paris-2024/athlete/sam-redgrave_1901086;Aviron;18/08/94;Grande-Bretagne;30;Athlète;;Femme;Stade nautique de Vaires-sur-Marne;48.8623;2.6348;2;28/07/24;01/08/24;2;0;1;0;non
REDONDO Alba;https://olympics.com/fr/paris-2024/athlete/alba-redondo_1960064;Football;27/08/96;Espagne;28;Athlète;169;Femme;multisite;;;2;31/07/24;03/08/24;2;0;0;0;non
REDZIMSKI Milosz;https://olympics.com/fr/paris-2024/athlete/milosz-redzimski_1954543;Tennis de table;10/09/06;Pologne;18;Athlète;;Homme;Arena Paris Sud 4;48.830184;2.289033;2;28/07/24;31/07/24;2;0;0;0;non
REED Davon;https://olympics.com/fr/paris-2024/athlete/davon-reed_1926569;Basketball;11/06/95;Porto Rico;29;Athlète;196;Homme;Stade Pierre Mauroy;50.61190661;3.13047318;3;28/07/24;03/08/24;3;0;0;0;non
REED William;https://olympics.com/fr/paris-2024/athlete/william-reed_1944598;Athlétisme;21/07/05;Îles Marshall;19;Athlète;180;Homme;Stade de France;48.924475;2.360127;1;03/08/24;03/08/24;1;0;0;0;non
REEKIE Jemma;https://olympics.com/fr/paris-2024/athlete/jemma-reekie_1924483;Athlétisme;06/03/98;Grande-Bretagne;26;Athlète;171;Femme;Stade de France;48.924475;2.360127;2;02/08/24;04/08/24;2;0;0;0;non
REELICK Kelsey;https://olympics.com/fr/paris-2024/athlete/kelsey-reelick_1944750;Aviron;06/11/91;États-Unis d'Amérique;32;Athlète;;Femme;Stade nautique de Vaires-sur-Marne;48.8623;2.6348;3;28/07/24;01/08/24;3;0;0;0;non
REESE Erin;https://olympics.com/fr/paris-2024/athlete/erin-reese_1965233;Athlétisme;04/12/95;États-Unis d'Amérique;28;Athlète;180;Femme;Stade de France;48.924475;2.360127;1;04/08/24;04/08/24;1;0;0;0;non
REESINK Florien;https://olympics.com/fr/paris-2024/athlete/florien-reesink_1973470;Volleyball;09/06/98;Pays-Bas;26;Athlète;174;Femme;Arena Paris Sud 1;48.832968;2.2840069;3;29/07/24;03/08/24;3;0;0;0;non
REETIKA Reetika;https://olympics.com/fr/paris-2024/athlete/reetika-reetika_1932567;Lutte;31/08/02;Inde;22;Athlète;;Femme;Arena Champ de Mars;48.8531;2.30252;2;10/08/24;10/08/24;1;0;0;0;non
REEVES Dean;https://olympics.com/fr/paris-2024/athlete/dean-reeves_1548958;Cyclisme BMX Racing;21/12/95;Maroc;28;Athlète;;Homme;Stade BMX de Saint-Quentin-en-Yvelines;48.78800979;2.03498269;3;01/08/24;01/08/24;1;0;0;0;non
REEVES Jabez;https://olympics.com/fr/paris-2024/athlete/jabez-reeves_1897821;Athlétisme;09/09/02;Libéria;22;Athlète;180;Homme;Stade de France;48.924475;2.360127;1;08/08/24;08/08/24;1;0;0;0;non
REEVES Olivia;https://olympics.com/fr/paris-2024/athlete/olivia-reeves_1917154;Haltérophilie;19/04/03;États-Unis d'Amérique;21;Athlète;;Femme;Arena Paris Sud 6;48.829381;2.290865;1;09/08/24;09/08/24;1;1;0;0;oui
REHAK STEFECEKOVA Zuzana;https://olympics.com/fr/paris-2024/athlete/zuzana-rehak-stefecekova_1568851;Tir;15/01/84;Slovaquie;40;Athlète;;Femme;Centre national de tir de Châteauroux;46.8157;1.7582;2;30/07/24;31/07/24;2;0;0;0;non
REICHERT Marie;https://olympics.com/fr/paris-2024/athlete/marie-reichert_1898835;Basketball 3x3;16/04/01;Allemagne;23;Athlète;188;Femme;La Concorde 1;48.86640642;2.32119515;9;30/07/24;05/08/24;6;1;0;0;non
REICHERT Moritz;https://olympics.com/fr/paris-2024/athlete/moritz-reichert_1562883;Volleyball;15/03/95;Allemagne;29;Athlète;194;Homme;Arena Paris Sud 1;48.832968;2.2840069;4;27/07/24;05/08/24;4;0;0;0;non
REID Alana;https://olympics.com/fr/paris-2024/athlete/alana-reid_1890785;Athlétisme;20/01/05;Jamaïque;19;Athlète;177;Femme;Stade de France;48.924475;2.360127;2;08/08/24;09/08/24;2;0;0;0;non
REID Chantelle Jordan;https://olympics.com/fr/paris-2024/athlete/chantelle-jordan-reid_1957911;Boxe;31/05/98;Grande-Bretagne;26;Athlète;172;Femme;Arena Paris Nord;48.9721;2.5149;1;31/07/24;31/07/24;1;0;0;0;non
REID Emma;https://olympics.com/fr/paris-2024/athlete/emma-reid_1898335;Judo;24/05/95;Grande-Bretagne;29;Athlète;;Femme;Arena Champ de Mars;48.8531;2.30252;1;01/08/24;01/08/24;1;0;0;0;non
REID Grace;https://olympics.com/fr/paris-2024/athlete/grace-reid_1900852;Plongeon;09/05/96;Grande-Bretagne;28;Athlète;;Femme;Centre Aquatique;48.923723;2.35578;3;07/08/24;09/08/24;3;0;0;0;non
REILLY Kieran Darren David;https://olympics.com/fr/paris-2024/athlete/kieran-darren-david-reilly_1912548;Cyclisme BMX Freestyle;12/07/01;Grande-Bretagne;23;Athlète;;Homme;La Concorde 2;48.86504456;2.32119516;2;30/07/24;31/07/24;2;0;1;0;non
REINEKE Erika;https://olympics.com/fr/paris-2024/athlete/erika-reineke_1950396;Voile;04/11/93;États-Unis d'Amérique;30;Athlète;;Femme;Marina de Marseille;43.2661;5.3678;10;01/08/24;07/08/24;6;0;0;0;non
REINHARDT Althea;https://olympics.com/fr/paris-2024/athlete/althea-reinhardt_1895246;Handball;01/09/96;Danemark;28;Athlète;180;Femme;multisite;;;8;25/07/24;10/08/24;8;0;0;1;non
REINHARDT Theo;https://olympics.com/fr/paris-2024/athlete/theo-reinhardt_1889707;Cyclisme sur piste;17/09/90;Allemagne;34;Athlète;;Homme;Vélodrome National de Saint-Quentin-en-Yvelines;48.78800979;2.03498269;2;05/08/24;10/08/24;2;0;0;0;non
REINKIND Harald;https://olympics.com/fr/paris-2024/athlete/harald-reinkind_1878450;Handball;17/08/92;Norvège;32;Athlète;197;Homme;multisite;;;6;27/07/24;07/08/24;6;0;0;0;non
REINOSO Sofia;https://olympics.com/fr/paris-2024/athlete/sofia-reinoso_1535444;Canoë-kayak slalom;23/10/96;Mexique;27;Athlète;;Femme;Stade nautique de Vaires-sur-Marne - stade d'eaux vives;48.86223209583829;2.6395463613678416;5;27/07/24;04/08/24;4;0;0;0;non
REIS SANTOS Paola;https://olympics.com/fr/paris-2024/athlete/paola-reis-santos_1953494;Cyclisme BMX Racing;15/08/99;Brésil;25;Athlète;;Femme;Stade BMX de Saint-Quentin-en-Yvelines;48.78800979;2.03498269;4;01/08/24;01/08/24;1;0;0;0;non
REISSNER Lena;https://olympics.com/fr/paris-2024/athlete/lena-reissner_1889736;Cyclisme sur piste;14/11/00;Allemagne;23;Athlète;;Femme;Vélodrome National de Saint-Quentin-en-Yvelines;48.78800979;2.03498269;1;09/08/24;09/08/24;1;0;0;0;non
REISTAD Henny;https://olympics.com/fr/paris-2024/athlete/henny-reistad_1878495;Handball;09/02/99;Norvège;25;Athlète;181;Femme;multisite;;;6;30/07/24;10/08/24;6;1;0;0;non
REITSHAMMER Bernhard;https://olympics.com/fr/paris-2024/athlete/bernhard-reitshammer_1565166;Natation;17/06/94;Autriche;30;Athlète;;Homme;Paris La Défense Arena;48.8954;2.2294;4;27/07/24;03/08/24;3;0;0;0;non
REITZ Christian;https://olympics.com/fr/paris-2024/athlete/christian-reitz_1553255;Tir;29/04/87;Allemagne;37;Athlète;;Homme;Centre national de tir de Châteauroux;46.8157;1.7582;5;27/07/24;04/08/24;4;0;0;0;non
RELANDER My;https://olympics.com/fr/paris-2024/athlete/my-relander_4967799;Sports équestres;19/08/98;Estonie;26;Athlète;;Femme;Château de Versailles;48.81432266;2.08452588;1;05/08/24;05/08/24;1;0;0;0;non
RELJIKJ Miljana;https://olympics.com/fr/paris-2024/athlete/miljana-reljikj_1956718;Taekwondo;23/05/03;Macédoine du Nord;21;Athlète;;Femme;Grand Palais;48.86616355;2.3125474;2;08/08/24;08/08/24;1;0;0;0;non
REMATI Ruby;https://olympics.com/fr/paris-2024/athlete/ruby-remati_1943049;Natation artistique;14/08/02;États-Unis d'Amérique;22;Athlète;;Femme;Centre Aquatique;48.923723;2.35578;3;05/08/24;07/08/24;3;0;1;0;non
REMILI Nedim;https://olympics.com/fr/paris-2024/athlete/nedim-remili_1893194;Handball;18/07/95;France;29;Athlète;195;Homme;multisite;;;6;27/07/24;07/08/24;6;0;0;0;non
RENARD Axelle;https://olympics.com/fr/paris-2024/athlete/axelle-renard_1880507;Canoë-kayak sprint;09/09/02;France;22;Athlète;;Femme;Stade nautique de Vaires-sur-Marne - bassin d'eaux calmes;48.8623;2.6348;4;06/08/24;09/08/24;2;0;0;0;non
RENARD Wendie;https://olympics.com/fr/paris-2024/athlete/wendie-renard_1930130;Football;20/07/90;France;34;Athlète;187;Femme;multisite;;;3;25/07/24;03/08/24;3;0;0;0;non
RENDON MARTINEZ Ana;https://olympics.com/fr/paris-2024/athlete/ana-rendon-martinez_1935464;Tir à l'arc;10/03/86;Colombie;38;Athlète;;Femme;Invalides;48.85704803;2.312835932;4;25/07/24;02/08/24;3;0;0;0;non
RENDSCHMIDT Max;https://olympics.com/fr/paris-2024/athlete/max-rendschmidt_1913740;Canoë-kayak sprint;12/12/93;Allemagne;30;Athlète;;Homme;Stade nautique de Vaires-sur-Marne - bassin d'eaux calmes;48.8623;2.6348;6;06/08/24;09/08/24;3;1;0;0;non
RENGERUK Lilian Kasait;https://olympics.com/fr/paris-2024/athlete/lilian-kasait-rengeruk_1910438;Athlétisme;03/05/97;Kenya;27;Athlète;158;Femme;Stade de France;48.924475;2.360127;1;09/08/24;09/08/24;1;0;0;0;non
RENNA Nicolo;https://olympics.com/fr/paris-2024/athlete/nicolo-renna_1899656;Voile;01/05/01;Italie;23;Athlète;;Homme;Marina de Marseille;43.2661;5.3678;14;29/07/24;03/08/24;5;0;0;0;non
RENNIE Gabi;https://olympics.com/fr/paris-2024/athlete/gabi-rennie_1944878;Football;07/07/01;Nouvelle-Zélande;23;Athlète;166;Femme;multisite;;;3;25/07/24;31/07/24;3;0;0;0;non
RENOUARD Flavie;https://olympics.com/fr/paris-2024/athlete/flavie-renouard_1911913;Athlétisme;10/09/00;France;24;Athlète;170;Femme;Stade de France;48.924475;2.360127;1;04/08/24;04/08/24;1;0;0;0;non
RENSHALL Lucy;https://olympics.com/fr/paris-2024/athlete/lucy-renshall_1898336;Judo;11/12/95;Grande-Bretagne;28;Athlète;;Femme;Arena Champ de Mars;48.8531;2.30252;2;30/07/24;30/07/24;1;0;0;0;non
RENTERIA JIMENEZ Jhonny;https://olympics.com/fr/paris-2024/athlete/jhonny-renteria-jimenez_4663942;Athlétisme;26/03/97;Colombie;27;Athlète;174;Homme;Stade de France;48.924475;2.360127;1;03/08/24;03/08/24;1;0;0;0;non
RENTERIA RENTERIA Tatiana;https://olympics.com/fr/paris-2024/athlete/tatiana-renteria-renteria_1535513;Lutte;22/12/00;Colombie;23;Athlète;;Femme;Arena Champ de Mars;48.8531;2.30252;4;10/08/24;11/08/24;2;0;0;1;non
RENZUTO IODICE Vincenzo;https://olympics.com/fr/paris-2024/athlete/vincenzo-renzuto-iodice_1925666;Water-polo;08/04/93;Italie;31;Athlète;190;Homme;multisite;;;8;28/07/24;10/08/24;8;0;0;0;non
RESANO Candelaria;https://olympics.com/fr/paris-2024/athlete/candelaria-resano_1950037;Surf;02/01/06;Nicaragua;18;Athlète;;Femme;Tahiti Teahupo'o;-17.86693;-149.25208;2;28/07/24;28/07/24;1;0;0;0;non
RESENDE GUALBERTO Flavio;https://olympics.com/fr/paris-2024/athlete/flavio-resende-gualberto_1964089;Volleyball;22/04/93;Brésil;31;Athlète;199;Homme;Arena Paris Sud 1;48.832968;2.2840069;4;27/07/24;05/08/24;4;0;0;0;non
RESIMONT Laure;https://olympics.com/fr/paris-2024/athlete/laure-resimont_1895627;Basketball;29/01/98;Belgique;26;Athlète;185;Femme;multisite;;;6;29/07/24;11/08/24;6;0;0;0;non
RESPAUT Emilie;https://olympics.com/fr/paris-2024/athlete/emilie-respaut_1572623;Volleyball;25/04/03;France;21;Athlète;176;Femme;Arena Paris Sud 1;48.832968;2.2840069;3;29/07/24;04/08/24;3;0;0;0;non
RESSENCOURT Lilou;https://olympics.com/fr/paris-2024/athlete/lilou-ressencourt_1909246;Natation;05/06/03;France;21;Athlète;;Femme;Paris La Défense Arena;48.8954;2.2294;1;02/08/24;02/08/24;1;0;0;0;non
